Gene.name
Zm00001d010257_T001.1
Zm00001d010463_T001.1
Zm00001d010584_T001.1
Zm00001d010809_T001.1
Zm00001d010840_T001.1
Zm00001d011056_T001.1
Zm00001d011269_T001.1
Zm00001d011642_T002.1
Zm00001d011661_T001.1
Zm00001d011827_T002.1
Zm00001d011927_T001.1
Zm00001d012147_T001.1
Zm00001d012152_T001.1
Zm00001d012308_T001.1
Zm00001d012476_T001.1
Zm00001d012701_T004.1
Zm00001d012898_T001.1
Zm00001d013014_T001.1
Zm00001d013046_T002.1
Zm00001d013461_T002.1
Zm00001d013483_T001.1
Zm00001d014036_T002.1
Zm00001d014052_T001.1
Zm00001d014308_T001.1
Zm00001d014357_T001.1
Zm00001d014386_T001.1
Zm00001d014426_T002.1
Zm00001d014506_T001.1
Zm00001d014523_T001.1
Zm00001d014817_T001.1
Zm00001d014818_T001.1
Zm00001d014819_T001.1
Zm00001d014820_T001.1
Zm00001d014903_T001.1
Zm00001d014906_T003.1
Zm00001d014918_T001.1
Zm00001d015025_T001.1
Zm00001d015029_T002.1
Zm00001d015033_T001.1
Zm00001d015103_T003.1
Zm00001d015256_T001.1
Zm00001d015399_T002.1
Zm00001d015636_T001.1
Zm00001d015637_T001.1
Zm00001d015809_T001.1
Zm00001d015818_T002.1
Zm00001d015960_T001.1
Zm00001d016659_T001.1
Zm00001d016720_T001.1
Zm00001d017066_T001.1
Zm00001d017274_T001.1
Zm00001d017275_T001.1
Zm00001d017276_T001.1
Zm00001d017279_T001.1
Zm00001d017457_T001.1
Zm00001d017546_T001.1
Zm00001d017767_T001.1
Zm00001d017785_T002.1
Zm00001d017845_T001.1
Zm00001d017989_T001.1
Zm00001d018013_T006.1
Zm00001d018286_T001.1
Zm00001d018468_T001.1
Zm00001d018474_T001.1
Zm00001d018554_T001.1
Zm00001d018593_T001.1
Zm00001d018594_T001.1
Zm00001d018608_T001.1
Zm00001d018654_T001.1
Zm00001d018791_T001.1
Zm00001d019463_T001.1
Zm00001d019721_T001.1
Zm00001d019985_T001.1
Zm00001d020000_T002.1
Zm00001d020343_T002.1
Zm00001d020612_T001.1
Zm00001d020933_T001.1
Zm00001d020966_T001.1
Zm00001d021073_T002.1
Zm00001d021490_T002.1
Zm00001d022117_T002.1
Zm00001d022120_T001.1
Zm00001d022167_T001.1
Zm00001d022182_T001.1
Zm00001d022493_T001.1
Zm00001d022496_T001.1
Zm00001d022529_T001.1
Zm00001d022554_T003.1
Zm00001d022594_T002.1
Zm00001d022615_T001.1
Zm00001d023573_T002.1
Zm00001d023815_T001.1
Zm00001d023984_T001.1
Zm00001d024117_T001.1
Zm00001d024343_T002.1
Zm00001d024528_T001.1
Zm00001d024529_T001.1
Zm00001d025183_T002.1
Zm00001d025213_T001.1
Zm00001d025417_T001.1
Zm00001d025459_T001.1
Zm00001d025632_T001.1
Zm00001d025636_T001.1
Zm00001d025734_T011.1
Zm00001d025818_T001.1
Zm00001d026062_T001.1
Zm00001d026133_T001.1
Zm00001d026134_T001.1
Zm00001d026549_T006.1
Zm00001d027249_T001.1
Zm00001d027386_T002.1
Zm00001d027445_T002.1
Zm00001d027499_T001.1
Zm00001d027534_T001.1
Zm00001d027535_T001.1
Zm00001d027810_T001.1
Zm00001d027887_T001.1
Zm00001d027888_T002.1
Zm00001d027995_T001.1
Zm00001d027996_T001.1
Zm00001d028470_T001.1
Zm00001d028482_T001.1
Zm00001d028505_T001.1
Zm00001d028698_T001.1
Zm00001d028731_T001.1
Zm00001d028746_T001.1
Zm00001d028795_T001.1
Zm00001d028868_T002.1
Zm00001d029015_T001.1
Zm00001d029136_T001.1
Zm00001d029140_T002.1
Zm00001d029232_T001.1
Zm00001d029397_T001.1
Zm00001d029412_T001.1
Zm00001d029684_T001.1
Zm00001d029874_T001.1
Zm00001d029908_T007.1
Zm00001d029955_T001.1
Zm00001d030117_T006.1
Zm00001d030131_T001.1
Zm00001d030347_T001.1
Zm00001d030348_T001.1
Zm00001d030523_T001.1
Zm00001d030674_T001.1
Zm00001d031053_T001.1
Zm00001d031066_T001.1
Zm00001d031780_T001.1
Zm00001d031811_T001.1
Zm00001d031813_T001.1
Zm00001d031814_T001.1
Zm00001d031815_T001.1
Zm00001d031855_T001.1
Zm00001d032703_T005.1
Zm00001d032730_T002.1
Zm00001d032788_T001.1
Zm00001d032888_T001.1
Zm00001d032973_T001.1
Zm00001d033079_T001.1
Zm00001d033254_T001.1
Zm00001d033256_T001.1
Zm00001d033286_T001.1
Zm00001d033522_T001.1
Zm00001d033683_T001.1
Zm00001d033807_T002.1
Zm00001d033915_T001.1
Zm00001d033931_T001.1
Zm00001d034340_T001.1
Zm00001d034518_T001.1
Zm00001d034519_T001.1
Zm00001d034917_T001.1
Zm00001d035056_T003.1
Zm00001d035063_T002.1
Zm00001d035180_T003.1
Zm00001d035638_T001.1
Zm00001d035640_T001.1
Zm00001d035813_T001.1
Zm00001d035854_T001.1
Zm00001d035871_T001.1
Zm00001d036175_T001.1
Zm00001d036256_T001.1
Zm00001d036631_T002.1
Zm00001d036718_T002.1
Zm00001d036770_T001.1
Zm00001d036773_T001.1
Zm00001d036933_T001.1
Zm00001d037115_T024.1
Zm00001d037139_T001.1
Zm00001d037318_T001.1
Zm00001d037336_T001.1
Zm00001d037437_T001.1
Zm00001d037562_T001.1
Zm00001d037643_T001.1
Zm00001d037900_T001.1
Zm00001d037946_T001.1
Zm00001d038077_T004.1
Zm00001d038167_T001.1
Zm00001d038211_T001.1
Zm00001d038307_T001.1
Zm00001d038411_T001.1
Zm00001d038726_T001.1
Zm00001d038779_T001.1
Zm00001d038824_T002.1
Zm00001d038837_T001.1
Zm00001d038891_T001.1
Zm00001d038936_T001.1
Zm00001d038959_T001.1
Zm00001d039153_T001.1
Zm00001d039416_T001.1
Zm00001d039542_T001.1
Zm00001d039670_T012.1
Zm00001d039701_T001.1
Zm00001d039953_T001.1
Zm00001d040058_T001.1
Zm00001d040076_T005.1
Zm00001d040239_T001.1
Zm00001d040550_T001.1
Zm00001d040916_T001.1
Zm00001d040981_T002.1
Zm00001d041448_T001.1
Zm00001d041481_T001.1
Zm00001d041624_T001.1
Zm00001d042105_T001.1
Zm00001d042183_T001.1
Zm00001d042253_T001.1
Zm00001d042486_T001.1
Zm00001d042538_T001.1
Zm00001d042763_T001.1
Zm00001d042870_T001.1
Zm00001d042876_T001.1
Zm00001d042883_T001.1
Zm00001d043207_T004.1
Zm00001d043228_T001.1
Zm00001d043401_T003.1
Zm00001d043458_T001.1
Zm00001d043527_T002.1
Zm00001d043579_T001.1
Zm00001d043652_T003.1
Zm00001d043680_T001.1
Zm00001d043770_T001.1
Zm00001d043771_T002.1
Zm00001d043851_T001.1
Zm00001d043853_T001.1
Zm00001d043881_T001.1
Zm00001d044016_T001.1
Zm00001d044052_T001.1
Zm00001d044111_T001.1
Zm00001d044339_T003.1
Zm00001d044521_T001.1
Zm00001d044704_T018.1
Zm00001d044821_T001.1
Zm00001d044947_T001.1
Zm00001d045224_T001.1
Zm00001d045324_T001.1
Zm00001d045647_T002.1
Zm00001d045679_T001.1
Zm00001d046254_T001.1
Zm00001d046465_T001.1
Zm00001d046508_T001.1
Zm00001d046636_T001.1
Zm00001d046642_T001.1
Zm00001d046972_T002.1
Zm00001d047447_T002.1
Zm00001d047620_T002.1
Zm00001d047663_T001.1
Zm00001d047763_T001.1
Zm00001d048446_T001.1
Zm00001d048721_T001.1
Zm00001d048738_T001.1
Zm00001d048841_T001.1
Zm00001d049024_T001.1
Zm00001d049059_T001.1
Zm00001d049154_T001.1
Zm00001d049505_T001.1
Zm00001d049594_T001.1
Zm00001d049813_T001.1
Zm00001d050470_T001.1
Zm00001d050495_T001.1
Zm00001d050694_T001.1
Zm00001d051063_T001.1
Zm00001d051110_T001.1
Zm00001d051161_T003.1
Zm00001d051163_T002.1
Zm00001d051164_T001.1
Zm00001d051166_T001.1
Zm00001d051227_T001.1
Zm00001d051380_T001.1
Zm00001d051418_T001.1
Zm00001d051419_T002.1
Zm00001d051426_T001.1
Zm00001d051561_T001.1
Zm00001d051791_T002.1
Zm00001d051836_T001.1
Zm00001d051923_T001.1
Zm00001d051974_T001.1
Zm00001d052378_T001.1
Zm00001d052403_T001.1
Zm00001d052616_T001.1
Zm00001d052810_T001.1
Zm00001d052923_T001.1
Zm00001d053024_T002.1
Zm00001d053101_T001.1
Zm00001d053174_T001.1
Zm00001d053247_T005.1
Zm00001d053252_T001.1
Zm00001d053619_T001.1
Zm00001d053853_T004.1
Zm00001d053957_T004.1
